2014-12-29 16:06:36,283 DEBUG 9 dtxk.client.FrmLogIn - FrmLogin constuct finished.
2014-12-29 16:06:42,766 DEBUG 11 dtxk.business.Services.ServiceAppUser - GetAppUser started
2014-12-29 16:06:42,768 DEBUG 11 dtxk.business.Services.ServiceAppUser - GetAppUser username=admin trying to connect
2014-12-29 16:06:42,821 ERROR 11 dtxk.business.Services.ServiceAppUser - GetAppUser exception message=
System.Data.MetadataException: Schema specified is not valid. Errors: 
The relationship 'dtxk.model.FK_OWNER_LEGAL_PERSON' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_USER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_PHYSICAL_PERSON' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_ARCH_PARCEL_OWNER_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_DOCUMENT_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_PARCEL_OWNER_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


   at System.Data.Metadata.Edm.ObjectItemCollection.LoadAssemblyFromCache(ObjectItemCollection objectItemCollection, Assembly assembly, Boolean loadReferencedAssemblies, EdmItemCollection edmItemCollection, Action`1 logLoadMessage)
   at System.Data.Metadata.Edm.ObjectItemCollection.ImplicitLoadAssemblyForType(Type type, EdmItemCollection edmItemCollection)
   at System.Data.Metadata.Edm.MetadataWorkspace.ImplicitLoadAssemblyForType(Type type, Assembly callingAssembly)
   at System.Data.Objects.ObjectContext.GetTypeUsage(Type entityCLRType)
   at System.Data.Objects.ObjectContext.GetEntitySetForNameAndType(String entitySetName, Type entityCLRType, String exceptionParameterName)
   at System.Data.Objects.ObjectContext.CreateObjectSet[TEntity](String entitySetName)
   at dtxk.database.DtxkContext.get_APP_USER() in D:\DTXK SERVERDEN GOTRULEN 29 dekabr\NEWBAKC\dtxk\Database\dtxk.database\DataModel.Designer.cs:line 278
   at dtxk.business.Services.ServiceAppUser.GetAppUser(String userName, String pass, BusinessParam businessParam) in D:\DTXK SERVERDEN GOTRULEN 29 dekabr\NEWBAKC\dtxk\Business\dtxk.business\Services\ServiceAppUser.cs:line 40
2014-12-29 16:07:21,019 INFO 8 dtxk.client.FrmLogIn - Program started
2014-12-29 16:07:21,227 DEBUG 8 dtxk.client.FrmLogIn - FrmLogin constuct finished.
2014-12-29 16:08:19,060 DEBUG 10 dtxk.business.Services.ServiceAppUser - GetAppUser started
2014-12-29 16:08:19,064 DEBUG 10 dtxk.business.Services.ServiceAppUser - GetAppUser username=admin trying to connect
2014-12-29 16:08:19,112 ERROR 10 dtxk.business.Services.ServiceAppUser - GetAppUser exception message=
System.Data.MetadataException: Schema specified is not valid. Errors: 
The relationship 'dtxk.model.FK_OWNER_LEGAL_PERSON' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_USER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_PHYSICAL_PERSON' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_ARCH_PARCEL_OWNER_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_DOCUMENT_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_PARCEL_OWNER_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


   at System.Data.Metadata.Edm.ObjectItemCollection.LoadAssemblyFromCache(ObjectItemCollection objectItemCollection, Assembly assembly, Boolean loadReferencedAssemblies, EdmItemCollection edmItemCollection, Action`1 logLoadMessage)
   at System.Data.Metadata.Edm.ObjectItemCollection.ImplicitLoadAssemblyForType(Type type, EdmItemCollection edmItemCollection)
   at System.Data.Metadata.Edm.MetadataWorkspace.ImplicitLoadAssemblyForType(Type type, Assembly callingAssembly)
   at System.Data.Objects.ObjectContext.GetTypeUsage(Type entityCLRType)
   at System.Data.Objects.ObjectContext.GetEntitySetForNameAndType(String entitySetName, Type entityCLRType, String exceptionParameterName)
   at System.Data.Objects.ObjectContext.CreateObjectSet[TEntity](String entitySetName)
   at dtxk.database.DtxkContext.get_APP_USER() in D:\DTXK SERVERDEN GOTRULEN 29 dekabr\NEWBAKC\dtxk\Database\dtxk.database\DataModel.Designer.cs:line 278
   at dtxk.business.Services.ServiceAppUser.GetAppUser(String userName, String pass, BusinessParam businessParam) in D:\DTXK SERVERDEN GOTRULEN 29 dekabr\NEWBAKC\dtxk\Business\dtxk.business\Services\ServiceAppUser.cs:line 40
2014-12-29 16:10:13,567 INFO 1 dtxk.client.FrmLogIn - Program started
2014-12-29 16:10:13,703 DEBUG 1 dtxk.client.FrmLogIn - FrmLogin constuct finished.
2014-12-29 16:10:17,664 DEBUG 4 dtxk.business.Services.ServiceAppUser - GetAppUser started
2014-12-29 16:10:17,668 DEBUG 4 dtxk.business.Services.ServiceAppUser - GetAppUser username=admin trying to connect
2014-12-29 16:10:17,710 ERROR 4 dtxk.business.Services.ServiceAppUser - GetAppUser exception message=
System.Data.MetadataException: Schema specified is not valid. Errors: 
The relationship 'dtxk.model.FK_OWNER_LEGAL_PERSON' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_USER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_PHYSICAL_PERSON' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_ARCH_PARCEL_OWNER_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_DOCUMENT_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_PARCEL_OWNER_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


   at System.Data.Metadata.Edm.ObjectItemCollection.LoadAssemblyFromCache(ObjectItemCollection objectItemCollection, Assembly assembly, Boolean loadReferencedAssemblies, EdmItemCollection edmItemCollection, Action`1 logLoadMessage)
   at System.Data.Metadata.Edm.ObjectItemCollection.ImplicitLoadAssemblyForType(Type type, EdmItemCollection edmItemCollection)
   at System.Data.Metadata.Edm.MetadataWorkspace.ImplicitLoadAssemblyForType(Type type, Assembly callingAssembly)
   at System.Data.Objects.ObjectContext.GetTypeUsage(Type entityCLRType)
   at System.Data.Objects.ObjectContext.GetEntitySetForNameAndType(String entitySetName, Type entityCLRType, String exceptionParameterName)
   at System.Data.Objects.ObjectContext.CreateObjectSet[TEntity](String entitySetName)
   at dtxk.database.DtxkContext.get_APP_USER() in D:\DTXK SERVERDEN GOTRULEN 29 dekabr\NEWBAKC\dtxk\Database\dtxk.database\DataModel.Designer.cs:line 278
   at dtxk.business.Services.ServiceAppUser.GetAppUser(String userName, String pass, BusinessParam businessParam) in D:\DTXK SERVERDEN GOTRULEN 29 dekabr\NEWBAKC\dtxk\Business\dtxk.business\Services\ServiceAppUser.cs:line 40
2014-12-29 16:11:11,524 INFO 10 dtxk.client.FrmLogIn - Program started
2014-12-29 16:11:11,745 DEBUG 10 dtxk.client.FrmLogIn - FrmLogin constuct finished.
2014-12-29 16:11:16,373 DEBUG 6 dtxk.business.Services.ServiceAppUser - GetAppUser started
2014-12-29 16:11:16,375 DEBUG 6 dtxk.business.Services.ServiceAppUser - GetAppUser username=admin trying to connect
2014-12-29 16:11:16,429 ERROR 6 dtxk.business.Services.ServiceAppUser - GetAppUser exception message=
System.Data.MetadataException: Schema specified is not valid. Errors: 
The relationship 'dtxk.model.FK_OWNER_LEGAL_PERSON' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_USER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_PHYSICAL_PERSON' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_ARCH_PARCEL_OWNER_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_DOCUMENT_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_PARCEL_OWNER_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


   at System.Data.Metadata.Edm.ObjectItemCollection.LoadAssemblyFromCache(ObjectItemCollection objectItemCollection, Assembly assembly, Boolean loadReferencedAssemblies, EdmItemCollection edmItemCollection, Action`1 logLoadMessage)
   at System.Data.Metadata.Edm.ObjectItemCollection.ImplicitLoadAssemblyForType(Type type, EdmItemCollection edmItemCollection)
   at System.Data.Metadata.Edm.MetadataWorkspace.ImplicitLoadAssemblyForType(Type type, Assembly callingAssembly)
   at System.Data.Objects.ObjectContext.GetTypeUsage(Type entityCLRType)
   at System.Data.Objects.ObjectContext.GetEntitySetForNameAndType(String entitySetName, Type entityCLRType, String exceptionParameterName)
   at System.Data.Objects.ObjectContext.CreateObjectSet[TEntity](String entitySetName)
   at dtxk.database.DtxkContext.get_APP_USER() in D:\DTXK SERVERDEN GOTRULEN 29 dekabr\NEWBAKC\dtxk\Database\dtxk.database\DataModel.Designer.cs:line 278
   at dtxk.business.Services.ServiceAppUser.GetAppUser(String userName, String pass, BusinessParam businessParam) in D:\DTXK SERVERDEN GOTRULEN 29 dekabr\NEWBAKC\dtxk\Business\dtxk.business\Services\ServiceAppUser.cs:line 40
2014-12-29 16:12:21,923 INFO 8 dtxk.client.FrmLogIn - Program started
2014-12-29 16:12:22,122 DEBUG 8 dtxk.client.FrmLogIn - FrmLogin constuct finished.
2014-12-29 16:12:26,389 DEBUG 10 dtxk.business.Services.ServiceAppUser - GetAppUser started
2014-12-29 16:12:26,391 DEBUG 10 dtxk.business.Services.ServiceAppUser - GetAppUser username=admin trying to connect
2014-12-29 16:12:26,445 ERROR 10 dtxk.business.Services.ServiceAppUser - GetAppUser exception message=
System.Data.MetadataException: Schema specified is not valid. Errors: 
The relationship 'dtxk.model.FK_OWNER_LEGAL_PERSON' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_USER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_PHYSICAL_PERSON' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_ARCH_PARCEL_OWNER_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_DOCUMENT_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_PARCEL_OWNER_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


   at System.Data.Metadata.Edm.ObjectItemCollection.LoadAssemblyFromCache(ObjectItemCollection objectItemCollection, Assembly assembly, Boolean loadReferencedAssemblies, EdmItemCollection edmItemCollection, Action`1 logLoadMessage)
   at System.Data.Metadata.Edm.ObjectItemCollection.ImplicitLoadAssemblyForType(Type type, EdmItemCollection edmItemCollection)
   at System.Data.Metadata.Edm.MetadataWorkspace.ImplicitLoadAssemblyForType(Type type, Assembly callingAssembly)
   at System.Data.Objects.ObjectContext.GetTypeUsage(Type entityCLRType)
   at System.Data.Objects.ObjectContext.GetEntitySetForNameAndType(String entitySetName, Type entityCLRType, String exceptionParameterName)
   at System.Data.Objects.ObjectContext.CreateObjectSet[TEntity](String entitySetName)
   at dtxk.database.DtxkContext.get_APP_USER() in D:\DTXK SERVERDEN GOTRULEN 29 dekabr\NEWBAKC\dtxk\Database\dtxk.database\DataModel.Designer.cs:line 278
   at dtxk.business.Services.ServiceAppUser.GetAppUser(String userName, String pass, BusinessParam businessParam) in D:\DTXK SERVERDEN GOTRULEN 29 dekabr\NEWBAKC\dtxk\Business\dtxk.business\Services\ServiceAppUser.cs:line 40
2014-12-29 16:12:50,042 INFO 10 dtxk.client.FrmLogIn - Program started
2014-12-29 16:12:50,232 DEBUG 10 dtxk.client.FrmLogIn - FrmLogin constuct finished.
2014-12-29 16:12:53,416 DEBUG 6 dtxk.business.Services.ServiceAppUser - GetAppUser started
2014-12-29 16:12:53,418 DEBUG 6 dtxk.business.Services.ServiceAppUser - GetAppUser username=admin trying to connect
2014-12-29 16:12:53,472 ERROR 6 dtxk.business.Services.ServiceAppUser - GetAppUser exception message=
System.Data.MetadataException: Schema specified is not valid. Errors: 
The relationship 'dtxk.model.FK_OWNER_LEGAL_PERSON' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_USER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_PHYSICAL_PERSON' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_ARCH_PARCEL_OWNER_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_DOCUMENT_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_PARCEL_OWNER_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


   at System.Data.Metadata.Edm.ObjectItemCollection.LoadAssemblyFromCache(ObjectItemCollection objectItemCollection, Assembly assembly, Boolean loadReferencedAssemblies, EdmItemCollection edmItemCollection, Action`1 logLoadMessage)
   at System.Data.Metadata.Edm.ObjectItemCollection.ImplicitLoadAssemblyForType(Type type, EdmItemCollection edmItemCollection)
   at System.Data.Metadata.Edm.MetadataWorkspace.ImplicitLoadAssemblyForType(Type type, Assembly callingAssembly)
   at System.Data.Objects.ObjectContext.GetTypeUsage(Type entityCLRType)
   at System.Data.Objects.ObjectContext.GetEntitySetForNameAndType(String entitySetName, Type entityCLRType, String exceptionParameterName)
   at System.Data.Objects.ObjectContext.CreateObjectSet[TEntity](String entitySetName)
   at dtxk.database.DtxkContext.get_APP_USER() in D:\DTXK SERVERDEN GOTRULEN 29 dekabr\NEWBAKC\dtxk\Database\dtxk.database\DataModel.Designer.cs:line 278
   at dtxk.business.Services.ServiceAppUser.GetAppUser(String userName, String pass, BusinessParam businessParam) in D:\DTXK SERVERDEN GOTRULEN 29 dekabr\NEWBAKC\dtxk\Business\dtxk.business\Services\ServiceAppUser.cs:line 40
2014-12-29 16:12:57,011 DEBUG 12 dtxk.business.Services.ServiceAppUser - GetAppUser started
2014-12-29 16:12:57,012 DEBUG 12 dtxk.business.Services.ServiceAppUser - GetAppUser username=admin trying to connect
2014-12-29 16:12:57,037 ERROR 12 dtxk.business.Services.ServiceAppUser - GetAppUser exception message=
System.Data.MetadataException: Schema specified is not valid. Errors: 
The relationship 'dtxk.model.FK_OWNER_LEGAL_PERSON' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_USER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_PHYSICAL_PERSON' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_ARCH_PARCEL_OWNER_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_DOCUMENT_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_PARCEL_OWNER_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


   at System.Data.Metadata.Edm.ObjectItemCollection.LoadAssemblyFromCache(ObjectItemCollection objectItemCollection, Assembly assembly, Boolean loadReferencedAssemblies, EdmItemCollection edmItemCollection, Action`1 logLoadMessage)
   at System.Data.Metadata.Edm.ObjectItemCollection.ImplicitLoadAssemblyForType(Type type, EdmItemCollection edmItemCollection)
   at System.Data.Metadata.Edm.MetadataWorkspace.ImplicitLoadAssemblyForType(Type type, Assembly callingAssembly)
   at System.Data.Objects.ObjectContext.GetTypeUsage(Type entityCLRType)
   at System.Data.Objects.ObjectContext.GetEntitySetForNameAndType(String entitySetName, Type entityCLRType, String exceptionParameterName)
   at System.Data.Objects.ObjectContext.CreateObjectSet[TEntity](String entitySetName)
   at dtxk.database.DtxkContext.get_APP_USER() in D:\DTXK SERVERDEN GOTRULEN 29 dekabr\NEWBAKC\dtxk\Database\dtxk.database\DataModel.Designer.cs:line 278
   at dtxk.business.Services.ServiceAppUser.GetAppUser(String userName, String pass, BusinessParam businessParam) in D:\DTXK SERVERDEN GOTRULEN 29 dekabr\NEWBAKC\dtxk\Business\dtxk.business\Services\ServiceAppUser.cs:line 40
2014-12-29 16:13:58,214 INFO 10 dtxk.client.FrmLogIn - Program started
2014-12-29 16:13:58,400 DEBUG 10 dtxk.client.FrmLogIn - FrmLogin constuct finished.
2014-12-29 16:14:02,985 DEBUG 6 dtxk.business.Services.ServiceAppUser - GetAppUser started
2014-12-29 16:14:02,987 DEBUG 6 dtxk.business.Services.ServiceAppUser - GetAppUser username=admin trying to connect
2014-12-29 16:14:03,040 ERROR 6 dtxk.business.Services.ServiceAppUser - GetAppUser exception message=
System.Data.MetadataException: Schema specified is not valid. Errors: 
The relationship 'dtxk.model.FK_OWNER_LEGAL_PERSON' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_USER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_PHYSICAL_PERSON' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_ARCH_PARCEL_OWNER_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_DOCUMENT_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_PARCEL_OWNER_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


   at System.Data.Metadata.Edm.ObjectItemCollection.LoadAssemblyFromCache(ObjectItemCollection objectItemCollection, Assembly assembly, Boolean loadReferencedAssemblies, EdmItemCollection edmItemCollection, Action`1 logLoadMessage)
   at System.Data.Metadata.Edm.ObjectItemCollection.ImplicitLoadAssemblyForType(Type type, EdmItemCollection edmItemCollection)
   at System.Data.Metadata.Edm.MetadataWorkspace.ImplicitLoadAssemblyForType(Type type, Assembly callingAssembly)
   at System.Data.Objects.ObjectContext.GetTypeUsage(Type entityCLRType)
   at System.Data.Objects.ObjectContext.GetEntitySetForNameAndType(String entitySetName, Type entityCLRType, String exceptionParameterName)
   at System.Data.Objects.ObjectContext.CreateObjectSet[TEntity](String entitySetName)
   at dtxk.database.DtxkContext.get_APP_USER() in D:\DTXK SERVERDEN GOTRULEN 29 dekabr\NEWBAKC\dtxk\Database\dtxk.database\DataModel.Designer.cs:line 278
   at dtxk.business.Services.ServiceAppUser.GetAppUser(String userName, String pass, BusinessParam businessParam) in D:\DTXK SERVERDEN GOTRULEN 29 dekabr\NEWBAKC\dtxk\Business\dtxk.business\Services\ServiceAppUser.cs:line 40
2014-12-29 17:18:20,392 INFO 10 dtxk.client.FrmLogIn - Program started
2014-12-29 17:18:23,811 DEBUG 10 dtxk.client.FrmLogIn - FrmLogin constuct finished.
2014-12-29 17:18:32,583 DEBUG 3 dtxk.business.Services.ServiceAppUser - GetAppUser started
2014-12-29 17:18:32,619 DEBUG 3 dtxk.business.Services.ServiceAppUser - GetAppUser username=admin trying to connect
2014-12-29 17:18:32,954 ERROR 3 dtxk.business.Services.ServiceAppUser - GetAppUser exception message=
System.Data.MetadataException: Schema specified is not valid. Errors: 
The relationship 'dtxk.model.FK_OWNER_LEGAL_PERSON' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_USER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_PHYSICAL_PERSON' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_ARCH_PARCEL_OWNER_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_OWNER_DOCUMENT_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


The relationship 'dtxk.model.FK_PARCEL_OWNER_OWNER' was not loaded because the type 'dtxk.model.OWNER' is not available.
The following information may be useful in resolving the previous error:
The required property 'ID_PARCEL_OWNER' does not exist on the type 'dtxk.model.OWNER'.


   at System.Data.Metadata.Edm.ObjectItemCollection.LoadAssemblyFromCache(ObjectItemCollection objectItemCollection, Assembly assembly, Boolean loadReferencedAssemblies, EdmItemCollection edmItemCollection, Action`1 logLoadMessage)
   at System.Data.Metadata.Edm.ObjectItemCollection.ImplicitLoadAssemblyForType(Type type, EdmItemCollection edmItemCollection)
   at System.Data.Metadata.Edm.MetadataWorkspace.ImplicitLoadAssemblyForType(Type type, Assembly callingAssembly)
   at System.Data.Objects.ObjectContext.GetTypeUsage(Type entityCLRType)
   at System.Data.Objects.ObjectContext.GetEntitySetForNameAndType(String entitySetName, Type entityCLRType, String exceptionParameterName)
   at System.Data.Objects.ObjectContext.CreateObjectSet[TEntity](String entitySetName)
   at dtxk.database.DtxkContext.get_APP_USER() in D:\DTXK SERVERDEN GOTRULEN 29 dekabr\NEWBAKC\dtxk\Database\dtxk.database\DataModel.Designer.cs:line 278
